iid,dataset,size,key,elapsed,result,target
452,ZKC,20,solve_ftapas_50,0.034693241119384766,18950,18982
142,NK,27,solve_ftapas_30,0.1248629093170166,15259,15259
440,ZKC,20,solve_ftapas_50,0.030530929565429688,17609,17645
1286,ZKW,10,solve_ftapas_50,0.0030777454376220703,1702,1702
353,NK,20,solve_ftapas_15,0.09624791145324707,20833,20833
351,ZKC,15,solve_ftapas_30,0.022970914840698242,13708,13723
1307,ZKW,4,solve_ftapas_30,0.0005409717559814453,4183,4183
96,ZKC,4,solve_ftapas_70,0.0009059906005859375,2657,2657
130,NK,25,solve_ftapas_70,0.06684398651123047,18778,18778
130,ZKC,20,solve_ftapas_15,0.11664676666259766,17616,17622
1495,ZKW,4,solve_ftapas_50,0.0004968643188476562,5207,5530
278,ZKC,27,solve_ftapas_70,0.06538701057434082,21041,21041
423,ZKC,25,solve_ftapas_30,0.13400506973266602,21821,21838
160,ZKC,15,solve_ftapas_70,0.009997129440307617,13301,13390
371,NK,10,solve_ftapas_15,0.014349699020385742,11175,11175
3,ZKC,25,solve_ftapas_50,0.08577609062194824,22338,22350
287,ZKW,4,solve_ftapas_15,0.0007030963897705078,1273,1273
99,ZKC,27,solve_ftapas_30,0.15395569801330566,24597,24600
1391,ZKW,27,solve_ftapas_70,0.021780014038085938,6720,6720
95,ZKC,15,solve_ftapas_70,0.010221242904663086,15523,15565
488,NK,20,solve_ftapas_15,0.10483193397521973,18516,18516
174,ZKC,20,solve_ftapas_50,0.03811001777648926,15756,15812
850,ZKW,4,solve_ftapas_70,0.00038814544677734375,3701,4401
1791,ZKW,10,solve_ftapas_70,0.0015289783477783203,6355,6355
451,ZKC,20,solve_ftapas_50,0.04062390327453613,17983,18030
184,ZKC,22,solve_ftapas_70,0.03761482238769531,17792,17807
1999,ZKW,15,solve_ftapas_15,0.0357208251953125,4456,4456
493,NK,4,solve_ftapas_50,0.0004112720489501953,2422,2422
168,ZKW,22,solve_ftapas_30,0.02965521812438965,6749,6749
142,NK,27,solve_ftapas_15,0.24360013008117676,15259,15259
433,NK,20,solve_ftapas_50,0.04107022285461426,21553,21553
467,ZKC,22,solve_ftapas_50,0.05089688301086426,20495,20508
450,NK,15,solve_ftapas_70,0.00997304916381836,21803,21803
137,ZKC,4,solve_ftapas_30,0.0005800724029541016,2965,2994
1018,ZKW,4,solve_ftapas_30,0.0004818439483642578,3719,3719
979,ZKW,4,solve_ftapas_50,0.0004069805145263672,2117,2117
1255,ZKW,4,solve_ftapas_70,0.0003120899200439453,4276,4276
449,ZKC,22,solve_ftapas_50,0.04230976104736328,19117,19117
50,ZKW,4,solve_ftapas_70,0.00032806396484375,177150,177150
359,NK,10,solve_ftapas_50,0.0035521984100341797,3908,3908
61,ZKC,27,solve_ftapas_50,0.0840158462524414,23562,23617
430,NK,25,solve_ftapas_15,0.1681530475616455,5604,5604
280,NK,22,solve_ftapas_15,0.12771391868591309,20252,20252
453,ZKC,22,solve_ftapas_50,0.04545903205871582,20455,20481
81,NK,27,solve_ftapas_70,0.0516359806060791,24596,24596
236,NK,25,solve_ftapas_50,0.06096792221069336,29498,29498
257,ZKC,20,solve_ftapas_70,0.026019811630249023,17515,17528
1887,ZKW,10,solve_ftapas_30,0.0043048858642578125,4711,4711
218,ZKC,10,solve_ftapas_50,0.0028297901153564453,7927,7927
176,NK,22,solve_ftapas_70,0.036896705627441406,10068,10068
307,ZKC,10,solve_ftapas_50,0.002613067626953125,6043,6043
212,ZKC,15,solve_ftapas_15,0.040940046310424805,13748,13748
436,ZKC,15,solve_ftapas_30,0.026938915252685547,14147,14168
428,ZKC,20,solve_ftapas_15,0.10309696197509766,16805,16805
1578,ZKW,10,solve_ftapas_15,0.006876945495605469,2240,2240
139,ZKC,10,solve_ftapas_15,0.011710882186889648,9633,9633
80,NK,27,solve_ftapas_50,0.07140803337097168,29451,29451
415,NK,22,solve_ftapas_50,0.04587507247924805,20352,20384
777,ZKW,4,solve_ftapas_50,0.0003986358642578125,4776,4776
91,NK,22,solve_ftapas_50,0.039182186126708984,24171,24171
1394,ZKW,15,solve_ftapas_50,0.018009662628173828,1243,1243
284,NK,20,solve_ftapas_30,0.061258792877197266,17617,17617
390,ZKC,27,solve_ftapas_30,0.16313600540161133,27185,27209
469,NK,10,solve_ftapas_50,0.003287076950073242,2577,2577
131,ZKC,22,solve_ftapas_50,0.036334991455078125,15911,15940
859,ZKW,25,solve_ftapas_30,0.10550999641418457,2082,2082
425,NK,27,solve_ftapas_30,0.13961315155029297,14751,14751
226,ZKW,4,solve_ftapas_50,0.0004138946533203125,5893,5893
289,ZKC,10,solve_ftapas_50,0.0049610137939453125,9347,9347
1727,ZKW,4,solve_ftapas_50,0.0003948211669921875,3420,3651
1245,ZKW,4,solve_ftapas_30,0.0006537437438964844,4033,4033
1553,ZKW,4,solve_ftapas_70,0.0003268718719482422,4762,6416
195,ZKC,15,solve_ftapas_70,0.011890888214111328,14664,14740
332,NK,20,solve_ftapas_70,0.021200895309448242,20591,20591
298,ZKC,22,solve_ftapas_70,0.033960819244384766,22851,22892
267,NK,22,solve_ftapas_50,0.04640984535217285,11727,11727
80,NK,22,solve_ftapas_70,0.03724789619445801,25700,25700
98,ZKC,15,solve_ftapas_70,0.008619070053100586,14032,14032
381,ZKC,4,solve_ftapas_15,0.0006489753723144531,2908,2908
225,ZKC,25,solve_ftapas_30,0.13758492469787598,24781,24808
389,ZKC,10,solve_ftapas_70,0.0031957626342773438,9219,9307
4,ZKC,27,solve_ftapas_50,0.09673285484313965,25942,25942
1299,ZKW,4,solve_ftapas_50,0.0006589889526367188,16852,16852
191,ZKC,10,solve_ftapas_70,0.003603219985961914,8712,8756
1197,ZKW,25,solve_ftapas_15,0.16341876983642578,3373,3373
208,NK,22,solve_ftapas_15,0.13678312301635742,24248,24248
61,ZKC,22,solve_ftapas_30,0.07609891891479492,20034,20039
247,ZKC,10,solve_ftapas_15,0.012928962707519531,10240,10265
49,NK,10,solve_ftapas_15,0.01168680191040039,4577,4577
499,ZKC,4,solve_ftapas_15,0.0008370876312255859,2888,2888
345,ZKC,27,solve_ftapas_70,0.07435798645019531,26073,26077
188,ZKC,10,solve_ftapas_50,0.004498004913330078,9102,9102
92,ZKC,20,solve_ftapas_70,0.03244209289550781,19399,19459
283,ZKC,27,solve_ftapas_15,0.31052613258361816,25443,25453
476,ZKC,22,solve_ftapas_50,0.05400705337524414,17501,17518
194,NK,27,solve_ftapas_15,0.28655195236206055,14513,14513
448,ZKC,20,solve_ftapas_70,0.0315399169921875,17733,17759
1915,ZKW,10,solve_ftapas_70,0.002613067626953125,2545,2545
11,ZKC,10,solve_ftapas_15,0.012695789337158203,10044,10069
159,ZKC,20,solve_ftapas_70,0.021803855895996094,18239,18284
176,ZKC,25,solve_ftapas_15,0.23436307907104492,23562,23572
318,ZKC,10,solve_ftapas_15,0.011716127395629883,8480,8486
439,ZKC,20,solve_ftapas_50,0.032379865646362305,16034,16055
455,NK,10,solve_ftapas_30,0.0059680938720703125,8296,8346
303,ZKC,25,solve_ftapas_30,0.1287550926208496,23777,23796
166,NK,25,solve_ftapas_15,0.23068904876708984,9700,9700
15,NK,27,solve_ftapas_15,0.2164909839630127,28117,28117
324,NK,25,solve_ftapas_30,0.08563804626464844,24254,24254
11,NK,15,solve_ftapas_15,0.03965902328491211,7079,7079
1596,ZKW,4,solve_ftapas_15,0.0007250308990478516,3270,3270
1455,ZKW,4,solve_ftapas_50,0.0003631114959716797,2207,2207
409,ZKC,4,solve_ftapas_70,0.0006580352783203125,1719,1719
166,ZKC,22,solve_ftapas_50,0.04954981803894043,20447,20488
267,NK,22,solve_ftapas_70,0.04318118095397949,11727,11727
1179,ZKW,15,solve_ftapas_70,0.009486913681030273,2880,2880
140,NK,10,solve_ftapas_15,0.010579109191894531,11362,11362
260,NK,4,solve_ftapas_70,0.0003421306610107422,3824,3824
439,ZKW,10,solve_ftapas_15,0.005103111267089844,6157,6157
205,ZKC,27,solve_ftapas_30,0.1299440860748291,20018,20018
191,NK,15,solve_ftapas_70,0.0072939395904541016,12889,12889
383,ZKC,25,solve_ftapas_30,0.10018587112426758,19703,19723
385,ZKC,20,solve_ftapas_50,0.04925394058227539,18848,18852
120,ZKC,25,solve_ftapas_70,0.07474493980407715,26743,26770
3,ZKC,10,solve_ftapas_15,0.023569345474243164,9119,9119
1482,ZKW,4,solve_ftapas_30,0.00045990943908691406,2779,2779
384,ZKC,4,solve_ftapas_15,0.0010519027709960938,3315,3315
469,ZKC,4,solve_ftapas_70,0.00036787986755371094,4030,4030
66,ZKC,25,solve_ftapas_15,0.21783089637756348,20806,20810
271,NK,10,solve_ftapas_50,0.003657102584838867,5660,5660
133,NK,15,solve_ftapas_30,0.039443254470825195,16547,16547
212,NK,4,solve_ftapas_15,0.004125833511352539,0,0
340,ZKC,22,solve_ftapas_50,0.05757427215576172,19764,19786
345,NK,22,solve_ftapas_30,0.07018589973449707,14753,14753
107,ZKW,10,solve_ftapas_50,0.0017228126525878906,8596,8596
444,NK,27,solve_ftapas_30,0.15546917915344238,23000,23000
150,NK,20,solve_ftapas_50,0.03458523750305176,20184,20184
339,ZKC,20,solve_ftapas_50,0.0332491397857666,19138,19213
89,NK,10,solve_ftapas_15,0.010095834732055664,5474,5474
106,ZKW,4,solve_ftapas_30,0.0004630088806152344,4266,4266
22,ZKC,4,solve_ftapas_15,0.0008580684661865234,3078,3095
354,NK,4,solve_ftapas_70,0.00034809112548828125,3130,3130
106,NK,15,solve_ftapas_15,0.03527712821960449,8780,8780
284,NK,22,solve_ftapas_30,0.06826996803283691,25564,25576
286,NK,4,solve_ftapas_50,0.0005400180816650391,6263,6263
218,NK,20,solve_ftapas_70,0.02657008171081543,10821,10821
1073,ZKW,4,solve_ftapas_70,0.0003609657287597656,31037,31037
841,ZKW,4,solve_ftapas_30,0.0005519390106201172,2740,2740
1173,ZKW,4,solve_ftapas_15,0.0011451244354248047,3024,3024
275,NK,22,solve_ftapas_50,0.038973093032836914,21395,21395
72,ZKC,25,solve_ftapas_70,0.0494081974029541,20191,20191
379,NK,10,solve_ftapas_15,0.013600349426269531,10947,10947
332,NK,27,solve_ftapas_70,0.05583524703979492,12534,12534
8,NK,15,solve_ftapas_30,0.030802011489868164,20554,20554
87,ZKC,25,solve_ftapas_30,0.11687922477722168,21348,21348
379,NK,27,solve_ftapas_50,0.0713798999786377,27682,27682
273,NK,22,solve_ftapas_15,0.11069321632385254,22034,22034
10,NK,25,solve_ftapas_30,0.09123516082763672,27494,27494
1036,ZKW,4,solve_ftapas_15,0.0007491111755371094,7812,7812
72,ZKC,15,solve_ftapas_70,0.009817123413085938,13585,13655
271,NK,10,solve_ftapas_70,0.0030710697174072266,5660,5660
1487,ZKW,10,solve_ftapas_70,0.0023391246795654297,3211,3405
87,NK,25,solve_ftapas_30,0.09511995315551758,25881,25881
166,ZKW,4,solve_ftapas_15,0.0005400180816650391,5101,5101
84,ZKC,22,solve_ftapas_70,0.03861284255981445,21796,21831
267,ZKC,20,solve_ftapas_50,0.039237022399902344,20199,20259
32,NK,4,solve_ftapas_50,0.0004410743713378906,5893,5893
42,ZKC,25,solve_ftapas_70,0.04709577560424805,21863,21888
159,ZKC,10,solve_ftapas_70,0.003239154815673828,6920,6920
119,ZKC,15,solve_ftapas_50,0.016519784927368164,12444,12517
1247,ZKW,4,solve_ftapas_30,0.00048279762268066406,2936,3110
741,ZKW,4,solve_ftapas_70,0.0002932548522949219,17690,17690
467,NK,4,solve_ftapas_15,0.0014846324920654297,3991,3991
1940,ZKW,4,solve_ftapas_70,0.00043582916259765625,1926,2068
155,ZKC,20,solve_ftapas_50,0.03584408760070801,17996,18024
335,NK,25,solve_ftapas_70,0.04110312461853027,13082,13082
20,NK,25,solve_ftapas_30,0.11223602294921875,27839,27839
132,NK,4,solve_ftapas_15,0.0006420612335205078,4369,4369
149,ZKC,4,solve_ftapas_15,0.0009381771087646484,2455,2471
1904,ZKW,4,solve_ftapas_30,0.00038313865661621094,4164,4164
183,NK,27,solve_ftapas_30,0.1385972499847412,10804,10804
182,NK,20,solve_ftapas_30,0.06256413459777832,22347,22347
289,NK,15,solve_ftapas_50,0.020897865295410156,16460,16460
415,ZKC,22,solve_ftapas_70,0.04798007011413574,19703,19752
787,ZKW,4,solve_ftapas_15,0.0009570121765136719,1417,1417
4,NK,27,solve_ftapas_15,0.28818702697753906,26081,26081
390,ZKC,15,solve_ftapas_50,0.029168128967285156,12426,12426
132,ZKC,22,solve_ftapas_15,0.17713713645935059,19716,19724
1940,ZKW,10,solve_ftapas_70,0.004603147506713867,2418,2418
74,NK,10,solve_ftapas_15,0.014909029006958008,8326,8326
324,NK,27,solve_ftapas_30,0.16678690910339355,23226,23226
119,NK,27,solve_ftapas_50,0.11644291877746582,31412,31412
1587,ZKW,20,solve_ftapas_70,0.025974035263061523,1745,1745
94,NK,20,solve_ftapas_30,0.07820606231689453,12639,12639
441,ZKC,25,solve_ftapas_70,0.05533170700073242,21166,21194
878,ZKW,4,solve_ftapas_15,0.0013289451599121094,4177,4177
287,NK,15,solve_ftapas_30,0.025274991989135742,17244,17244
152,ZKC,22,solve_ftapas_50,0.08521795272827148,20031,20076
78,ZKC,20,solve_ftapas_30,0.05813407897949219,16363,16363
373,ZKC,27,solve_ftapas_50,0.12233877182006836,24703,24703
1125,ZKW,4,solve_ftapas_15,0.000820159912109375,3820,3820
24,NK,25,solve_ftapas_70,0.04542183876037598,22975,22975
1919,ZKW,10,solve_ftapas_30,0.0037250518798828125,5672,5672
175,ZKC,20,solve_ftapas_50,0.031983137130737305,16329,16373
305,NK,25,solve_ftapas_50,0.04093790054321289,25471,25471
148,NK,20,solve_ftapas_50,0.026628971099853516,18742,18742
282,NK,10,solve_ftapas_70,0.0034291744232177734,14852,14852
90,NK,25,solve_ftapas_50,0.05511617660522461,5755,5755
19,ZKC,22,solve_ftapas_30,0.06910109519958496,19500,19500
428,ZKC,22,solve_ftapas_30,0.06613612174987793,19315,19330
465,NK,15,solve_ftapas_15,0.04031801223754883,14034,14034
1967,ZKW,10,solve_ftapas_30,0.00479888916015625,2554,2554
336,ZKC,20,solve_ftapas_30,0.05375218391418457,16828,16833
55,ZKC,10,solve_ftapas_70,0.004579067230224609,10213,10307
493,NK,10,solve_ftapas_70,0.0028989315032958984,8367,8367
446,NK,4,solve_ftapas_50,0.00043201446533203125,2772,2772
472,NK,10,solve_ftapas_70,0.0028378963470458984,7426,7426
19,ZKC,25,solve_ftapas_70,0.04474496841430664,22136,22197
394,ZKC,15,solve_ftapas_50,0.014636039733886719,13975,13992
376,NK,10,solve_ftapas_70,0.007800102233886719,9426,9426
217,ZKC,10,solve_ftapas_70,0.0033190250396728516,10251,10385
150,ZKC,20,solve_ftapas_50,0.03876781463623047,18285,18316
93,NK,22,solve_ftapas_70,0.030109882354736328,21521,21521
415,NK,10,solve_ftapas_70,0.0027289390563964844,9325,9325
315,NK,15,solve_ftapas_50,0.013190984725952148,11644,11644
16,NK,22,solve_ftapas_15,0.1511402130126953,14981,14981
74,ZKC,20,solve_ftapas_30,0.05063509941101074,20090,20118
445,ZKC,4,solve_ftapas_15,0.0006730556488037109,3142,3142
311,NK,20,solve_ftapas_15,0.0804131031036377,16580,16580
460,ZKC,10,solve_ftapas_70,0.0028998851776123047,6590,6707
199,NK,15,solve_ftapas_50,0.011116981506347656,16316,16316
210,NK,25,solve_ftapas_15,0.17871809005737305,18308,18308
456,ZKC,15,solve_ftapas_70,0.0072307586669921875,10469,10496
136,NK,22,solve_ftapas_50,0.03929710388183594,24961,24961
242,NK,27,solve_ftapas_50,0.09764885902404785,20367,20367
356,NK,10,solve_ftapas_15,0.011590957641601562,7102,7102
250,NK,20,solve_ftapas_15,0.10956692695617676,17124,17124
469,NK,4,solve_ftapas_50,0.004457950592041016,4071,4071
206,ZKC,4,solve_ftapas_15,0.0007581710815429688,3375,3375
390,NK,27,solve_ftapas_30,0.1372079849243164,33674,33674
53,NK,20,solve_ftapas_50,0.04755711555480957,28579,28579
1081,ZKW,25,solve_ftapas_30,0.11092519760131836,1646,1646
454,NK,15,solve_ftapas_50,0.014414787292480469,10362,10362
492,ZKC,25,solve_ftapas_70,0.05745887756347656,25271,25271
91,NK,27,solve_ftapas_50,0.08916687965393066,12074,12074
397,ZKC,27,solve_ftapas_30,0.1560499668121338,24845,24855
107,ZKC,15,solve_ftapas_50,0.012137174606323242,13783,13887
461,NK,22,solve_ftapas_50,0.0375828742980957,16617,16617
339,ZKC,4,solve_ftapas_70,0.00038695335388183594,1848,1848
52,NK,27,solve_ftapas_30,0.11546897888183594,26024,26024
185,ZKC,15,solve_ftapas_30,0.021436214447021484,14783,14793
1779,ZKW,22,solve_ftapas_30,0.07136011123657227,1622,1622
1040,ZKW,4,solve_ftapas_50,0.0003859996795654297,4428,5348
455,NK,25,solve_ftapas_30,0.08004879951477051,12874,12874
177,ZKC,20,solve_ftapas_30,0.06120896339416504,20860,20886
493,ZKC,15,solve_ftapas_50,0.013672351837158203,13338,13385
169,NK,15,solve_ftapas_70,0.009495019912719727,19110,19110
170,ZKC,15,solve_ftapas_15,0.04864931106567383,13642,13642
1086,ZKW,10,solve_ftapas_15,0.00813603401184082,4682,4682
90,NK,27,solve_ftapas_50,0.07516217231750488,19653,19653
467,ZKC,22,solve_ftapas_70,0.03934907913208008,20495,20508
1887,ZKW,10,solve_ftapas_50,0.0024209022521972656,4711,4711
407,NK,4,solve_ftapas_30,0.0004918575286865234,1360,1360
120,ZKC,15,solve_ftapas_15,0.050592899322509766,14837,14847
334,NK,20,solve_ftapas_15,0.09991002082824707,25903,25903
153,ZKC,10,solve_ftapas_50,0.003834247589111328,9867,9935
246,ZKC,4,solve_ftapas_50,0.00041604042053222656,3355,3414
235,ZKC,4,solve_ftapas_30,0.001094818115234375,2218,2218
133,ZKC,25,solve_ftapas_70,0.05095505714416504,21167,21239
49,ZKW,10,solve_ftapas_30,0.0030770301818847656,6504,6504
77,NK,22,solve_ftapas_50,0.0475771427154541,25850,25850
143,NK,27,solve_ftapas_30,0.10977911949157715,25212,25212
194,ZKC,25,solve_ftapas_50,0.06983113288879395,23795,23842
175,ZKW,4,solve_ftapas_15,0.0006031990051269531,7038,7038
868,ZKW,15,solve_ftapas_50,0.008175134658813477,4737,4737
372,ZKC,4,solve_ftapas_50,0.00044417381286621094,2311,2424
51,ZKC,4,solve_ftapas_70,0.0003857612609863281,3091,3281
120,NK,15,solve_ftapas_50,0.014706850051879883,18162,18162
152,NK,27,solve_ftapas_70,0.06884098052978516,30503,30523
361,NK,10,solve_ftapas_30,0.012597084045410156,11627,11627
82,NK,22,solve_ftapas_30,0.06420397758483887,20571,20571
89,ZKC,15,solve_ftapas_70,0.010406017303466797,13025,13063
173,ZKW,27,solve_ftapas_50,0.04002690315246582,6124,6124
399,NK,10,solve_ftapas_50,0.003866910934448242,14065,14065
1203,ZKW,15,solve_ftapas_70,0.004140615463256836,10420,10420
145,NK,27,solve_ftapas_15,0.21517705917358398,23855,23855
432,NK,4,solve_ftapas_70,0.00037288665771484375,3641,3641
476,NK,4,solve_ftapas_70,0.0002701282501220703,237,237
75,ZKW,4,solve_ftapas_30,0.0007069110870361328,6970,6970
104,ZKC,15,solve_ftapas_70,0.011158943176269531,14646,14660
429,NK,25,solve_ftapas_30,0.1159818172454834,29237,29237
297,ZKC,4,solve_ftapas_30,0.0005619525909423828,4051,4051
437,ZKC,22,solve_ftapas_70,0.02925586700439453,19862,19866
1534,ZKW,4,solve_ftapas_15,0.0008409023284912109,1910,1910
1999,ZKW,27,solve_ftapas_70,0.02315497398376465,6134,6134
455,ZKC,27,solve_ftapas_50,0.07580208778381348,24230,24230
478,NK,25,solve_ftapas_30,0.09829878807067871,9157,9157
422,NK,10,solve_ftapas_30,0.012520074844360352,12145,12145
14,ZKC,20,solve_ftapas_15,0.11809921264648438,20803,20808
315,ZKC,25,solve_ftapas_70,0.05319404602050781,21432,21471
263,NK,25,solve_ftapas_50,0.0690610408782959,15106,15106
425,ZKC,15,solve_ftapas_15,0.04460000991821289,14826,14853
1837,ZKW,10,solve_ftapas_50,0.003996849060058594,813,813
19,ZKC,20,solve_ftapas_30,0.049430131912231445,16955,16955
52,ZKC,4,solve_ftapas_15,0.0011370182037353516,2323,2323
1614,ZKW,4,solve_ftapas_50,0.0004210472106933594,2751,2751
121,NK,20,solve_ftapas_70,0.026404857635498047,10705,10705
499,NK,20,solve_ftapas_15,0.10873699188232422,26504,26504
108,NK,25,solve_ftapas_50,0.05804276466369629,21296,21305
193,ZKC,25,solve_ftapas_15,0.2514657974243164,26887,26890
423,ZKC,27,solve_ftapas_30,0.12510895729064941,21392,21417
159,NK,25,solve_ftapas_70,0.045790910720825195,30994,30994
58,NK,27,solve_ftapas_30,0.1599891185760498,23684,23684
158,NK,20,solve_ftapas_50,0.02425384521484375,15751,15751
208,ZKC,15,solve_ftapas_50,0.01863884925842285,12937,12992
1200,ZKW,15,solve_ftapas_70,0.007615089416503906,3528,3528
948,ZKW,4,solve_ftapas_50,0.00038695335388183594,3567,3567
1539,ZKW,4,solve_ftapas_30,0.0003859996795654297,5548,5548
308,NK,15,solve_ftapas_50,0.012690067291259766,19712,19712
463,ZKC,27,solve_ftapas_70,0.05098104476928711,20219,20219
268,NK,22,solve_ftapas_70,0.030412912368774414,26742,26742
416,NK,4,solve_ftapas_70,0.0004112720489501953,4611,4611
124,ZKC,27,solve_ftapas_30,0.12404894828796387,23772,23779
339,ZKC,27,solve_ftapas_70,0.06984686851501465,24975,24985
360,ZKW,10,solve_ftapas_50,0.0031778812408447266,3105,3105
416,NK,22,solve_ftapas_70,0.03369903564453125,16714,16727
1578,ZKW,10,solve_ftapas_70,0.004703998565673828,2240,2240
431,NK,27,solve_ftapas_15,0.2322068214416504,25070,25070
189,NK,25,solve_ftapas_30,0.10623598098754883,26274,26274
218,NK,22,solve_ftapas_30,0.06848001480102539,17636,17636
301,NK,27,solve_ftapas_30,0.13475894927978516,32726,32726
1147,ZKW,4,solve_ftapas_50,0.0004830360412597656,3793,4926
282,NK,4,solve_ftapas_70,0.00039887428283691406,2326,2326
110,NK,15,solve_ftapas_15,0.029112815856933594,13207,13211
166,ZKC,27,solve_ftapas_70,0.06021237373352051,22981,23025
471,ZKC,10,solve_ftapas_30,0.009094953536987305,9391,9391
154,ZKC,15,solve_ftapas_15,0.037899017333984375,12843,12843
463,NK,22,solve_ftapas_30,0.06982994079589844,24728,24728
110,ZKC,15,solve_ftapas_50,0.008790016174316406,13047,13067
475,NK,22,solve_ftapas_70,0.03934001922607422,32670,32670
14,ZKC,25,solve_ftapas_70,0.043292999267578125,20615,20630
460,NK,25,solve_ftapas_50,0.05594205856323242,25585,25585
43,ZKC,20,solve_ftapas_70,0.022368907928466797,15521,15525
138,ZKC,27,solve_ftapas_50,0.08502793312072754,25028,25066
311,ZKC,22,solve_ftapas_30,0.0725557804107666,13997,14004
282,NK,15,solve_ftapas_15,0.0455479621887207,17136,17136
1458,ZKW,25,solve_ftapas_50,0.04186606407165527,4473,4473
401,NK,10,solve_ftapas_30,0.0053691864013671875,9089,9089
403,NK,4,solve_ftapas_50,0.0003631114959716797,2376,2376
282,NK,4,solve_ftapas_30,0.0005609989166259766,2326,2326
1305,ZKW,4,solve_ftapas_15,0.0013470649719238281,4732,4796
196,ZKW,4,solve_ftapas_15,0.0013051033020019531,2881,2881
486,NK,27,solve_ftapas_70,0.057453155517578125,23851,23851
278,ZKC,25,solve_ftapas_30,0.1206977367401123,22601,22619
273,NK,20,solve_ftapas_50,0.05098605155944824,1806,1806
303,NK,27,solve_ftapas_50,0.0996239185333252,16836,16836
449,NK,22,solve_ftapas_30,0.09415292739868164,30541,30541
216,ZKC,25,solve_ftapas_15,0.24673724174499512,22989,23004
