method,result,elapsed,args
solve_greedy,41970.0,5.507469177246094e-05,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_branch_bound,55809.0,0.002501964569091797,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_greedy,26771.0,6.413459777832031e-05,-I 331 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c uni
solve_dynamic_cost,0.0,1.6927719116210938e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_bruteforce,20303.0,45.36506009101868,-I 51 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c strong
solve_dynamic_cost,41940.0,0.8047659397125244,-I 61 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni
solve_branch_bound,42881.0,0.0006861686706542969,-I 101 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c corr
solve_dynamic_cost,28985.0,0.6464979648590088,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_bruteforce,19119.0,70.96200394630432,-I 51 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c strong
solve_branch_bound,34216.0,0.000347137451171875,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_greedy,25371.0,3.2901763916015625e-05,-I 351 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c strong
solve_greedy,0.0,1.9788742065429688e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_greedy,0.0,2.5987625122070312e-05,-I 151 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c uni
solve_greedy,31228.0,5.6743621826171875e-05,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_bruteforce,33599.0,0.0007081031799316406,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_greedy,0.0,3.910064697265625e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_bruteforce,31228.0,0.0007090568542480469,-I 421 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_bruteforce,42308.0,0.0014760494232177734,-I 81 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c strong
solve_bruteforce,25188.0,43.68076491355896,-I 341 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c corr
solve_greedy,37395.0,6.198883056640625e-05,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_dynamic_cost,55437.0,1.2839069366455078,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_branch_bound,12441.0,30.00087594985962,-I 191 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c corr
solve_greedy,35249.0,6.318092346191406e-05,-I 141 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c strong
solve_bruteforce,0.0,0.0009071826934814453,-I 301 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
solve_branch_bound,0.0,0.0004673004150390625,-I 151 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c uni
solve_greedy,32067.0,5.3882598876953125e-05,-I 241 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c uni
solve_dynamic_cost,28648.0,0.497744083404541,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_branch_bound,31745.0,0.0006501674652099609,-I 231 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c strong
solve_dynamic_cost,0.0,1.4066696166992188e-05,-I 151 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c uni
solve_dynamic_cost,23787.0,0.42362189292907715,-I 291 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_greedy,20224.0,6.198883056640625e-05,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_greedy,29187.0,4.8160552978515625e-05,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_branch_bound,29145.0,0.0005807876586914062,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_branch_bound,0.0,0.0008940696716308594,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_bruteforce,49364.0,0.000698089599609375,-I 401 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c corr
solve_bruteforce,0.0,0.00045609474182128906,-I 1 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c uni
solve_bruteforce,47479.0,0.0006871223449707031,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_greedy,29187.0,5.888938903808594e-05,-I 421 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_dynamic_cost,42433.0,1.2108709812164307,-I 121 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_dynamic_cost,37742.0,1.2711129188537598,-I 111 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c strong
solve_dynamic_cost,49364.0,1.258915901184082,-I 431 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_bruteforce,0.0,0.00048828125,-I 161 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c corr
solve_branch_bound,40168.0,0.0008349418640136719,-I 211 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c uni
solve_greedy,0.0,4.506111145019531e-05,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_dynamic_cost,0.0,1.1920928955078125e-05,-I 311 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
solve_branch_bound,41274.0,0.0006721019744873047,-I 81 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c strong
solve_branch_bound,33352.0,0.0006651878356933594,-I 61 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni
solve_greedy,53245.0,6.031990051269531e-05,-I 431 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_branch_bound,32900.0,1.2929139137268066,-I 31 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni
solve_branch_bound,23415.0,0.0007030963897705078,-I 291 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_bruteforce,23106.0,0.3627018928527832,-I 31 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni
solve_branch_bound,39890.0,0.0018391609191894531,-I 131 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_greedy,27488.0,6.508827209472656e-05,-I 61 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni
solve_branch_bound,0.0,0.0005340576171875,-I 161 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c corr
solve_greedy,33599.0,6.508827209472656e-05,-I 211 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c uni
solve_branch_bound,33599.0,0.0007679462432861328,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_branch_bound,0.0,0.0004458427429199219,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_bruteforce,41071.0,0.0006852149963378906,-I 81 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c strong
solve_greedy,55437.0,7.700920104980469e-05,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_dynamic_cost,0.0,1.3828277587890625e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_branch_bound,0.0,0.0004360675811767578,-I 11 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c corr
solve_dynamic_cost,32067.0,1.524646282196045,-I 391 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
solve_branch_bound,0.0,0.001020193099975586,-I 311 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
solve_branch_bound,28991.0,0.0008959770202636719,-I 291 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_dynamic_cost,28805.0,0.6308720111846924,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_branch_bound,24920.0,0.0011730194091796875,-I 251 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c corr
solve_branch_bound,0.0,0.00043201446533203125,-I 301 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
solve_dynamic_cost,40168.0,1.0939099788665771,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_branch_bound,22070.0,91.02482581138611,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_greedy,28269.0,6.771087646484375e-05,-I 251 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c corr
solve_branch_bound,0.0,0.0004868507385253906,-I 301 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
solve_dynamic_cost,29672.0,1.3705251216888428,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_bruteforce,0.0,0.0004520416259765625,-I 311 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
solve_branch_bound,42097.0,0.0010960102081298828,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_greedy,0.0,4.410743713378906e-05,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_bruteforce,26962.0,81.70492696762085,-I 351 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c strong
solve_bruteforce,29170.0,0.30520200729370117,-I 31 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni
solve_greedy,37594.0,6.508827209472656e-05,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_branch_bound,53406.0,0.0013310909271240234,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
solve_bruteforce,37837.0,0.0008552074432373047,-I 81 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c strong
solve_dynamic_cost,40168.0,0.4966449737548828,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,42433.0,0.0008120536804199219,-I 121 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_branch_bound,28648.0,0.0007250308990478516,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_greedy,49987.0,6.079673767089844e-05,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_greedy,12471.0,0.0006129741668701172,-I 191 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c corr
solve_bruteforce,0.0,0.0005660057067871094,-I 311 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
solve_bruteforce,0.0,0.0005633831024169922,-I 161 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c corr
solve_dynamic_cost,0.0,1.2636184692382812e-05,-I 161 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c corr
solve_bruteforce,29672.0,0.0008001327514648438,-I 421 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_bruteforce,26643.0,4.1907432079315186,-I 31 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni
solve_greedy,55437.0,6.818771362304688e-05,-I 411 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c strong
solve_bruteforce,45139.0,0.0009348392486572266,-I 111 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c strong
solve_branch_bound,15694.0,91.65242600440979,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_greedy,28991.0,6.508827209472656e-05,-I 231 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c strong
solve_dynamic_cost,31228.0,1.382033109664917,-I 421 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_dynamic_cost,20338.0,0.5006952285766602,-I 221 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c corr
solve_dynamic_cost,49987.0,1.3544080257415771,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_greedy,34216.0,7.390975952148438e-05,-I 391 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
solve_branch_bound,33599.0,0.0006909370422363281,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,24920.0,0.0006761550903320312,-I 281 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c corr
solve_dynamic_cost,25189.0,0.6169888973236084,-I 341 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c corr
solve_branch_bound,49987.0,0.0007178783416748047,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_greedy,10814.0,5.412101745605469e-05,-I 191 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c corr
solve_dynamic_cost,23415.0,0.4674990177154541,-I 291 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_branch_bound,15491.0,73.47313594818115,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_branch_bound,0.0,0.0011069774627685547,-I 301 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
solve_bruteforce,40168.0,0.0007128715515136719,-I 391 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
solve_bruteforce,28985.0,0.0007078647613525391,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_branch_bound,37395.0,0.0006921291351318359,-I 241 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c uni
solve_greedy,41245.0,6.29425048828125e-05,-I 61 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni
solve_branch_bound,37395.0,0.0006918907165527344,-I 391 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
solve_greedy,47552.0,5.7220458984375e-05,-I 411 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c strong
solve_branch_bound,49987.0,0.0006887912750244141,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_branch_bound,37395.0,0.0006909370422363281,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,42195.0,0.0007028579711914062,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,0.0,3.6716461181640625e-05,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_dynamic_cost,12615.0,0.3608217239379883,-I 191 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c corr
solve_greedy,32521.0,6.818771362304688e-05,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_greedy,42881.0,5.4836273193359375e-05,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_bruteforce,42097.0,0.0007009506225585938,-I 101 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c corr
solve_dynamic_cost,37000.0,0.7434940338134766,-I 91 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni
solve_dynamic_cost,11282.0,1.0135290622711182,-I 191 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c corr
solve_dynamic_cost,0.0,1.5974044799804688e-05,-I 161 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c corr
solve_bruteforce,55809.0,0.0006861686706542969,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_greedy,29145.0,5.626678466796875e-05,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_bruteforce,25064.0,0.2731609344482422,-I 331 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c uni
solve_branch_bound,26015.0,84.18274474143982,-I 351 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c strong
solve_bruteforce,49241.0,0.0007011890411376953,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
solve_bruteforce,47552.0,0.0006451606750488281,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_bruteforce,50576.0,0.0007648468017578125,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_bruteforce,21820.0,55.2263662815094,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_dynamic_cost,23471.0,0.5369510650634766,-I 51 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c strong
solve_dynamic_cost,0.0,1.5020370483398438e-05,-I 11 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c corr
solve_dynamic_cost,42097.0,1.4296791553497314,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_branch_bound,41027.0,0.0007181167602539062,-I 91 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni
solve_bruteforce,47552.0,0.0007109642028808594,-I 411 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c strong
solve_dynamic_cost,22763.0,0.5665860176086426,-I 251 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c corr
solve_bruteforce,55809.0,0.0007176399230957031,-I 441 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c strong
solve_bruteforce,35465.0,0.0006949901580810547,-I 91 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c uni
solve_dynamic_cost,40168.0,0.4663839340209961,-I 241 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c uni
solve_dynamic_cost,38668.0,0.8249499797821045,-I 101 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c corr
solve_greedy,49364.0,6.890296936035156e-05,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
solve_bruteforce,0.0,0.00046181678771972656,-I 151 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c uni
solve_branch_bound,0.0,0.0004210472106933594,-I 151 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c uni
solve_branch_bound,0.0,0.00045108795166015625,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_branch_bound,24593.0,0.0006730556488037109,-I 221 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c corr
solve_greedy,0.0,3.910064697265625e-05,-I 301 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
solve_greedy,42195.0,5.4836273193359375e-05,-I 391 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c uni
solve_bruteforce,28985.0,0.0006690025329589844,-I 131 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_greedy,35793.0,5.817413330078125e-05,-I 131 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_branch_bound,50419.0,0.0006809234619140625,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_greedy,38870.0,5.91278076171875e-05,-I 131 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_greedy,27884.0,4.8160552978515625e-05,-I 351 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c strong
solve_dynamic_cost,0.0,1.0013580322265625e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_branch_bound,38668.0,0.0006809234619140625,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_bruteforce,23415.0,0.0006730556488037109,-I 231 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c strong
solve_bruteforce,29187.0,0.0006742477416992188,-I 211 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c uni
solve_branch_bound,29187.0,0.0006620883941650391,-I 421 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_greedy,23333.0,4.982948303222656e-05,-I 331 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c uni
solve_bruteforce,45403.0,0.0006411075592041016,-I 401 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.5 -c corr
solve_dynamic_cost,16198.0,0.37152624130249023,-I 201 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c strong
solve_bruteforce,0.0,0.0004830360412597656,-I 11 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c corr
solve_dynamic_cost,25869.0,1.3706309795379639,-I 331 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c uni
solve_dynamic_cost,26502.0,0.5221390724182129,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_bruteforce,31672.0,0.0006539821624755859,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_branch_bound,42308.0,0.0006930828094482422,-I 111 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c strong
solve_greedy,0.0,4.00543212890625e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_greedy,41071.0,5.507469177246094e-05,-I 141 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c strong
solve_dynamic_cost,42698.0,0.837108850479126,-I 111 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.5 -c strong
solve_bruteforce,28648.0,0.0007300376892089844,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_bruteforce,47986.0,0.000990152359008789,-I 431 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c corr
solve_branch_bound,42881.0,0.0006949901580810547,-I 131 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_greedy,0.0,4.506111145019531e-05,-I 11 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c corr
solve_greedy,41027.0,5.984306335449219e-05,-I 61 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c uni
solve_bruteforce,0.0,0.00046896934509277344,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_branch_bound,0.0,0.0004439353942871094,-I 11 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c corr
solve_bruteforce,26015.0,82.62214612960815,-I 351 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c strong
solve_branch_bound,29237.0,0.0006670951843261719,-I 291 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_branch_bound,42195.0,0.0006711483001708984,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_bruteforce,0.0,0.0004551410675048828,-I 321 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c strong
solve_greedy,0.0,4.100799560546875e-05,-I 151 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c uni
solve_bruteforce,31228.0,0.0006661415100097656,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
solve_branch_bound,28648.0,0.0006742477416992188,-I 291 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c strong
solve_dynamic_cost,29672.0,1.199019193649292,-I 421 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 2.0 -c uni
solve_bruteforce,34216.0,0.0007450580596923828,-I 361 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c uni
solve_greedy,0.0,4.1961669921875e-05,-I 21 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c strong
solve_bruteforce,28042.0,0.2193129062652588,-I 181 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.5 -c uni
solve_branch_bound,30323.0,4.170889854431152,-I 31 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni
solve_dynamic_cost,0.0,1.4066696166992188e-05,-I 301 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c uni
solve_dynamic_cost,50576.0,1.4325509071350098,-I 381 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c strong
solve_greedy,15658.0,7.200241088867188e-05,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_dynamic_cost,45139.0,1.679469108581543,-I 81 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c strong
solve_greedy,0.0,7.510185241699219e-05,-I 11 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.0 -c corr
solve_bruteforce,28881.0,1.5726280212402344,-I 31 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c uni
solve_bruteforce,26163.0,0.0007827281951904297,-I 121 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c uni
solve_dynamic_cost,0.0,1.2874603271484375e-05,-I 311 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c corr
solve_bruteforce,42097.0,0.0014851093292236328,-I 131 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 2.0 -c corr
solve_greedy,29880.0,5.078315734863281e-05,-I 331 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c uni
solve_greedy,42195.0,5.412101745605469e-05,-I 211 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.0 -c uni
solve_greedy,38668.0,5.507469177246094e-05,-I 71 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c corr
solve_greedy,23787.0,5.2928924560546875e-05,-I 261 -N 10 -n 24 -W 3000 -C 3000 -w light -m 1.5 -c strong
solve_dynamic_cost,0.0,1.2159347534179688e-05,-I 321 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.0 -c strong
solve_bruteforce,37742.0,0.0006680488586425781,-I 81 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 1.0 -c strong
solve_branch_bound,46603.0,0.0006592273712158203,-I 371 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 1.0 -c corr
solve_greedy,25585.0,4.8160552978515625e-05,-I 351 -N 10 -n 24 -W 3000 -C 3000 -w heavy -m 0.5 -c strong
solve_branch_bound,0.0,0.0004267692565917969,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_greedy,0.0,3.600120544433594e-05,-I 171 -N 10 -n 24 -W 3000 -C 3000 -w light -m 0.0 -c strong
solve_bruteforce,20232.0,72.18166708946228,-I 41 -N 10 -n 24 -W 3000 -C 3000 -w bal -m 0.5 -c corr
solve_greedy,29672.0,6.389617919921875e-05,-I 271 -N 10 -n 24 -W 3000 -C 3000 -w light -m 2.0 -c uni
