target,best_score,batch_size,mutation_rate,init_method,runtime
56332,56332,160,0.01,random,3.019887924194336
19901,19643,160,0.01,random,3.0233609676361084
53330,53330,160,0.01,random,3.026411771774292
15470,15470,160,0.01,random,3.0146279335021973
34572,34488,160,0.01,random,3.020113706588745
25628,25628,160,0.01,random,3.016998767852783
38667,38667,160,0.02,random,3.002904176712036
48073,48073,160,0.02,random,3.0063059329986572
44321,44321,160,0.02,random,3.0281810760498047
49784,49784,160,0.02,random,3.0331737995147705
35770,35770,160,0.02,random,3.029680013656616
45176,45176,160,0.02,random,3.014416217803955
50428,50428,160,0.02,random,3.0120980739593506
47153,47153,160,0.02,random,3.019195795059204
39180,39180,160,0.02,random,3.019969940185547
41567,41567,160,0.02,random,3.023994207382202
13813,13813,160,0.02,random,3.013888120651245
43182,43182,160,0.02,random,3.0169148445129395
45967,45967,160,0.02,random,3.0036919116973877
33621,33224,160,0.02,random,3.032607078552246
43222,43222,160,0.02,random,3.011612892150879
46847,46847,160,0.02,random,3.0244407653808594
59121,59121,160,0.02,random,3.011474370956421
25679,25679,160,0.02,random,3.025442123413086
37444,37444,160,0.02,random,3.021627902984619
43413,43413,160,0.02,random,3.020833969116211
47488,47488,160,0.02,random,3.019918203353882
50757,50757,160,0.02,random,3.0146870613098145
40704,40699,160,0.02,random,3.0125691890716553
45571,45571,160,0.02,random,3.0176429748535156
18186,18186,160,0.02,random,3.012305736541748
55841,55841,160,0.02,random,3.0010969638824463
41596,41596,160,0.02,random,3.016890287399292
31840,31830,160,0.02,random,3.017059087753296
43131,43131,160,0.02,random,3.014493942260742
38758,38758,160,0.02,random,3.0197267532348633
43208,43208,160,0.02,random,3.020785093307495
50742,50742,160,0.02,random,3.020374059677124
45119,45119,160,0.02,random,3.002963066101074
53207,53207,160,0.02,random,3.0206451416015625
46883,46883,160,0.02,random,3.0197019577026367
39321,39321,160,0.02,random,3.0292868614196777
33666,33666,160,0.02,random,3.028939723968506
43343,43343,160,0.02,random,3.0095789432525635
50603,50603,160,0.02,random,3.0319926738739014
18007,18007,160,0.02,random,3.013554334640503
52258,52258,160,0.02,random,3.0010480880737305
27772,27475,160,0.02,random,3.0089023113250732
55122,55122,160,0.02,random,3.0051989555358887
51393,51393,160,0.02,random,3.013090133666992
56332,56332,160,0.02,random,3.0139319896698
19901,19901,160,0.02,random,3.0215489864349365
15470,15470,160,0.02,random,3.0046818256378174
53330,53330,160,0.02,random,3.0253610610961914
34572,34572,160,0.02,random,3.017530918121338
25628,25505,160,0.02,random,3.0269880294799805
48073,47926,160,0.04,random,3.0046327114105225
38667,37911,160,0.04,random,3.0269761085510254
44321,43742,160,0.04,random,3.0290982723236084
49784,49767,160,0.04,random,3.007765054702759
45176,44055,160,0.04,random,3.000739097595215
35770,34367,160,0.04,random,3.022732973098755
50428,50124,160,0.04,random,3.0306758880615234
39180,38280,160,0.04,random,3.028291702270508
41567,41299,160,0.04,random,3.008410930633545
47153,47153,160,0.04,random,3.030968189239502
13813,13813,160,0.04,random,3.0217819213867188
43182,42262,160,0.04,random,3.023176908493042
33621,33086,160,0.04,random,3.0304009914398193
45967,45810,160,0.04,random,3.0102641582489014
59121,58305,160,0.04,random,3.00543212890625
46847,46616,160,0.04,random,3.023374080657959
43222,42372,160,0.04,random,3.030158758163452
25679,25010,160,0.04,random,3.018854856491089
43413,43384,160,0.04,random,3.003248929977417
37444,36848,160,0.04,random,3.0146830081939697
47488,47488,160,0.04,random,3.0187199115753174
50757,50452,160,0.04,random,3.0162458419799805
45571,44746,160,0.04,random,3.0191848278045654
40704,39903,160,0.04,random,3.025007963180542
18186,18186,160,0.04,random,3.017400026321411
55841,55841,160,0.04,random,3.016969919204712
41596,41558,160,0.04,random,3.031332015991211
31840,31127,160,0.04,random,3.024509906768799
38758,38288,160,0.04,random,3.0122230052948
43131,43017,160,0.04,random,3.021284818649292
43208,43088,160,0.04,random,3.0100979804992676
50742,50557,160,0.04,random,3.0256030559539795
45119,44743,160,0.04,random,3.0196640491485596
53207,53207,160,0.04,random,3.0220508575439453
39321,38215,160,0.04,random,3.0233068466186523
33666,33274,160,0.04,random,3.007223129272461
50603,50603,160,0.04,random,3.0014750957489014
46883,46883,160,0.04,random,3.0142650604248047
43343,43343,160,0.04,random,3.006314992904663
18007,18007,160,0.04,random,3.028088092803955
27772,27168,160,0.04,random,3.0083189010620117
52258,51801,160,0.04,random,3.0312750339508057
55122,54824,160,0.04,random,3.0214200019836426
56332,56332,160,0.04,random,3.011629104614258
51393,51143,160,0.04,random,3.0188820362091064
19901,19901,160,0.04,random,3.0213279724121094
53330,52972,160,0.04,random,3.015678882598877
15470,15470,160,0.04,random,3.026094913482666
34572,33890,160,0.04,random,3.022097110748291
25628,25013,160,0.04,random,3.0036532878875732
38667,36272,160,0.08,random,3.010798931121826
44321,41541,160,0.08,random,3.03110408782959
48073,46622,160,0.08,random,3.0323379039764404
49784,49659,160,0.08,random,3.0018088817596436
45176,41886,160,0.08,random,3.0073201656341553
35770,33716,160,0.08,random,3.0134010314941406
50428,47664,160,0.08,random,3.028019905090332
47153,47153,160,0.08,random,3.010263204574585
39180,36558,160,0.08,random,3.004340410232544
41567,40342,160,0.08,random,3.001239061355591
13813,13813,160,0.08,random,3.0247461795806885
43182,40198,160,0.08,random,3.0071001052856445
33621,31814,160,0.08,random,3.021841287612915
45967,44874,160,0.08,random,3.012974739074707
46847,44552,160,0.08,random,3.0189902782440186
43222,42138,160,0.08,random,3.0305747985839844
59121,56591,160,0.08,random,3.0128657817840576
25679,24287,160,0.08,random,3.017108917236328
37444,35771,160,0.08,random,3.0141639709472656
43413,42597,160,0.08,random,3.0197207927703857
47488,46062,160,0.08,random,3.0164270401000977
50757,48345,160,0.08,random,3.0030460357666016
40704,39075,160,0.08,random,3.025287389755249
45571,43474,160,0.08,random,3.032119035720825
18186,17996,160,0.08,random,3.0194129943847656
41596,39024,160,0.08,random,3.0203940868377686
55841,54530,160,0.08,random,3.024718999862671
43131,40322,160,0.08,random,3.0059990882873535
31840,29854,160,0.08,random,3.0306529998779297
38758,36815,160,0.08,random,3.007781982421875
43208,42358,160,0.08,random,3.0047481060028076
50742,50571,160,0.08,random,3.0213868618011475
45119,43595,160,0.08,random,3.01255202293396
53207,52303,160,0.08,random,3.028954029083252
33666,32478,160,0.08,random,3.0022568702697754
39321,36315,160,0.08,random,3.023301124572754
46883,46883,160,0.08,random,3.018202066421509
50603,49138,160,0.08,random,3.0072388648986816
18007,18007,160,0.08,random,3.0060479640960693
43343,41812,160,0.08,random,3.0136990547180176
27772,26484,160,0.08,random,3.0067262649536133
52258,51406,160,0.08,random,3.022721767425537
55122,53273,160,0.08,random,3.0052430629730225
51393,50301,160,0.08,random,3.002851963043213
56332,55881,160,0.08,random,3.0098581314086914
19901,19643,160,0.08,random,3.017559051513672
53330,51345,160,0.08,random,3.0080392360687256
15470,15470,160,0.08,random,3.001885175704956
25628,25295,160,0.08,random,3.0150740146636963
34572,33471,160,0.08,random,3.0146570205688477
38667,34408,160,0.16,random,3.0003161430358887
44321,40108,160,0.16,random,3.0266010761260986
48073,46037,160,0.16,random,3.0228190422058105
35770,33728,160,0.16,random,3.0168681144714355
49784,49520,160,0.16,random,3.013192892074585
45176,41203,160,0.16,random,3.015799045562744
50428,46550,160,0.16,random,3.0266549587249756
47153,47153,160,0.16,random,3.0013492107391357
43182,38306,160,0.16,random,3.0023279190063477
13813,13206,160,0.16,random,3.0125629901885986
33621,31280,160,0.16,random,3.012295961380005
39180,35632,160,0.16,random,3.023847818374634
41567,38823,160,0.16,random,3.030305862426758
45967,43686,160,0.16,random,3.014552116394043
43222,39420,160,0.16,random,3.0270261764526367
59121,54545,160,0.16,random,3.0016441345214844
46847,44104,160,0.16,random,3.0207929611206055
25679,23917,160,0.16,random,3.0184531211853027
37444,33961,160,0.16,random,3.015367031097412
43413,42860,160,0.16,random,3.0256059169769287
47488,46082,160,0.16,random,3.0144078731536865
50757,46496,160,0.16,random,3.028804063796997
40704,37186,160,0.16,random,3.0260379314422607
18186,18001,160,0.16,random,3.0218937397003174
45571,41925,160,0.16,random,3.0321619510650635
55841,53839,160,0.16,random,3.0045571327209473
41596,38105,160,0.16,random,3.028498888015747
31840,29388,160,0.16,random,3.0000159740448
43131,39271,160,0.16,random,3.0051651000976562
38758,34693,160,0.16,random,3.0077433586120605
43208,42303,160,0.16,random,3.008626937866211
45119,43890,160,0.16,random,3.0014898777008057
50742,50277,160,0.16,random,3.010931968688965
53207,51018,160,0.16,random,3.024799108505249
39321,37365,160,0.16,random,3.029247999191284
46883,46883,160,0.16,random,3.004429817199707
33666,31951,160,0.16,random,3.0215229988098145
43343,40061,160,0.16,random,3.000091075897217
18007,17186,160,0.16,random,3.0175230503082275
50603,49235,160,0.16,random,3.0285897254943848
52258,51241,160,0.16,random,3.0212490558624268
27772,26182,160,0.16,random,3.0330100059509277
51393,49988,160,0.16,random,3.001310110092163
55122,53020,160,0.16,random,3.0119917392730713
19901,19643,160,0.16,random,3.003943920135498
56332,55417,160,0.16,random,3.0193870067596436
53330,51940,160,0.16,random,3.0058271884918213
15470,15077,160,0.16,random,3.028285264968872
34572,33901,160,0.16,random,3.02325177192688
25628,24269,160,0.16,random,3.0039970874786377
38667,33857,160,0.32,random,3.0102767944335938
44321,39153,160,0.32,random,3.0111498832702637
48073,44835,160,0.32,random,3.008570909500122
49784,49520,160,0.32,random,3.011054754257202
35770,32565,160,0.32,random,3.0068838596343994
45176,38774,160,0.32,random,3.014535903930664
50428,43884,160,0.32,random,3.0239040851593018
47153,47153,160,0.32,random,3.003627061843872
39180,34231,160,0.32,random,3.0138087272644043
13813,10371,160,0.32,random,3.008960008621216
33621,30402,160,0.32,random,3.0014541149139404
41567,37718,160,0.32,random,3.0253829956054688
43182,37668,160,0.32,random,3.022258996963501
45967,44211,160,0.32,random,3.006279945373535
43222,37734,160,0.32,random,3.0184900760650635
46847,43601,160,0.32,random,3.027003049850464
59121,53726,160,0.32,random,3.0252931118011475
25679,23232,160,0.32,random,3.021481990814209
43413,42292,160,0.32,random,3.031214714050293
37444,34237,160,0.32,random,3.0275657176971436
47488,45678,160,0.32,random,3.0096170902252197
50757,44486,160,0.32,random,3.022430181503296
18186,11006,160,0.32,random,3.006667137145996
40704,37276,160,0.32,random,3.0307140350341797
45571,39877,160,0.32,random,3.0279598236083984
41596,36372,160,0.32,random,3.0173141956329346
55841,53651,160,0.32,random,3.0274569988250732
31840,29318,160,0.32,random,3.015934944152832
43131,35803,160,0.32,random,3.003953695297241
38758,34984,160,0.32,random,3.00767183303833
43208,41538,160,0.32,random,3.0062501430511475
50742,49648,160,0.32,random,3.0071499347686768
45119,43876,160,0.32,random,3.0046422481536865
53207,49857,160,0.32,random,3.017611026763916
39321,34900,160,0.32,random,3.0247278213500977
46883,46883,160,0.32,random,3.029416799545288
33666,29838,160,0.32,random,3.0229718685150146
50603,49056,160,0.32,random,3.011039972305298
18007,13419,160,0.32,random,3.0168468952178955
43343,38262,160,0.32,random,3.0172250270843506
52258,51302,160,0.32,random,3.00945782661438
27772,24971,160,0.32,random,3.0232748985290527
55122,53530,160,0.32,random,3.025563955307007
53330,51369,160,0.32,random,3.0002150535583496
51393,50107,160,0.32,random,3.0275180339813232
19901,14768,160,0.32,random,3.0269529819488525
56332,56332,160,0.32,random,3.027637004852295
15470,9334,160,0.32,random,3.0135698318481445
34572,31678,160,0.32,random,3.0175888538360596
25628,23887,160,0.32,random,3.016770124435425
44321,44321,320,0.0,random,3.0016140937805176
38667,38667,320,0.0,random,3.0065417289733887
48073,48073,320,0.0,random,3.0358681678771973
35770,35723,320,0.0,random,3.013833999633789
49784,49784,320,0.0,random,3.0505192279815674
45176,45176,320,0.0,random,3.0344579219818115
39180,39180,320,0.0,random,3.013353109359741
50428,50428,320,0.0,random,3.0442960262298584
47153,47153,320,0.0,random,3.0105090141296387
13813,13680,320,0.0,random,3.0130889415740967
41567,41480,320,0.0,random,3.0392420291900635
33621,33621,320,0.0,random,3.036109209060669
43182,43182,320,0.0,random,3.01374888420105
46847,46847,320,0.0,random,3.0159029960632324
43222,42825,320,0.0,random,3.0349557399749756
45967,45967,320,0.0,random,3.0483882427215576
59121,59121,320,0.0,random,3.0033609867095947
25679,25679,320,0.0,random,3.0599238872528076
43413,43367,320,0.0,random,3.0258121490478516
37444,37269,320,0.0,random,3.048785924911499
50757,50757,320,0.0,random,3.005857229232788
45571,45571,320,0.0,random,3.022966146469116
40704,40704,320,0.0,random,3.039677858352661
47488,47488,320,0.0,random,3.052402973175049
18186,18001,320,0.0,random,3.0246458053588867
41596,41238,320,0.0,random,3.0048818588256836
55841,55841,320,0.0,random,3.0152578353881836
31840,31706,320,0.0,random,3.004257917404175
43208,42974,320,0.0,random,3.000077724456787
43131,43131,320,0.0,random,3.0481362342834473
38758,38643,320,0.0,random,3.0528509616851807
45119,45119,320,0.0,random,3.025650978088379
50742,50742,320,0.0,random,3.0402166843414307
39321,39321,320,0.0,random,3.032135009765625
53207,53207,320,0.0,random,3.036837100982666
46883,46883,320,0.0,random,3.0090138912200928
33666,33666,320,0.0,random,3.029879093170166
50603,50603,320,0.0,random,3.0219688415527344
18007,18007,320,0.0,random,3.0326898097991943
43343,43343,320,0.0,random,3.0338480472564697
27772,27533,320,0.0,random,3.0043368339538574
52258,52258,320,0.0,random,3.0052928924560547
55122,55122,320,0.0,random,3.042153835296631
56332,56332,320,0.0,random,3.007643699645996
19901,19643,320,0.0,random,3.028028726577759
51393,51393,320,0.0,random,3.0632529258728027
53330,53270,320,0.0,random,3.030557155609131
34572,34572,320,0.0,random,3.007507085800171
15470,15470,320,0.0,random,3.053957223892212
25628,25325,320,0.0,random,3.0042428970336914
38667,38667,320,0.01,random,3.009868621826172
48073,48073,320,0.01,random,3.0151548385620117
44321,44321,320,0.01,random,3.0443527698516846
49784,49784,320,0.01,random,3.0410332679748535
35770,35723,320,0.01,random,3.040977954864502
45176,45176,320,0.01,random,3.0382518768310547
50428,50428,320,0.01,random,3.0341551303863525
39180,39180,320,0.01,random,3.0226268768310547
47153,47153,320,0.01,random,3.0386760234832764
13813,13813,320,0.01,random,3.001729965209961
41567,41567,320,0.01,random,3.0471150875091553
33621,33621,320,0.01,random,3.055454969406128
43182,43182,320,0.01,random,3.051057815551758
45967,45967,320,0.01,random,3.033010244369507
43222,43222,320,0.01,random,3.0127389430999756
46847,46847,320,0.01,random,3.053006172180176
59121,59121,320,0.01,random,3.051970958709717
25679,25679,320,0.01,random,3.0565669536590576
37444,37444,320,0.01,random,3.0022456645965576
43413,43413,320,0.01,random,3.0597450733184814
50757,50757,320,0.01,random,3.0170540809631348
47488,47488,320,0.01,random,3.0443201065063477
40704,40704,320,0.01,random,3.0409860610961914
18186,18186,320,0.01,random,3.0353200435638428
45571,45571,320,0.01,random,3.056260108947754
41596,41596,320,0.01,random,3.052963972091675
55841,55841,320,0.01,random,3.0188419818878174
31840,31830,320,0.01,random,3.0203471183776855
43131,43131,320,0.01,random,3.043674945831299
38758,38758,320,0.01,random,3.032947301864624
43208,43208,320,0.01,random,3.058866024017334
50742,50742,320,0.01,random,3.0633201599121094
39321,39321,320,0.01,random,3.0148677825927734
53207,53207,320,0.01,random,3.0293850898742676
45119,45119,320,0.01,random,3.050907850265503
46883,46883,320,0.01,random,3.0418241024017334
33666,33666,320,0.01,random,3.026597023010254
50603,50603,320,0.01,random,3.0111749172210693
43343,43343,320,0.01,random,3.036700963973999
18007,18007,320,0.01,random,3.018399953842163
27772,27645,320,0.01,random,3.0305609703063965
52258,52258,320,0.01,random,3.0664920806884766
51393,51393,320,0.01,random,3.0071938037872314
55122,55122,320,0.01,random,3.0316309928894043
56332,56332,320,0.01,random,3.0408921241760254
19901,19901,320,0.01,random,3.0561861991882324
53330,53330,320,0.01,random,3.055299997329712
15470,15470,320,0.01,random,3.045354127883911
34572,34572,320,0.01,random,3.0196759700775146
38667,38667,320,0.02,random,3.0109670162200928
25628,25628,320,0.01,random,3.062582015991211
44321,44065,320,0.02,random,3.00166916847229
48073,48073,320,0.02,random,3.04811692237854
45176,45176,320,0.02,random,3.019649028778076
35770,35770,320,0.02,random,3.0502278804779053
49784,49784,320,0.02,random,3.055678129196167
50428,50428,320,0.02,random,3.024794101715088
